2026-06-18 11:06:52.837 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:52.956 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.047 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.082 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.203 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.306 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.341 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.463 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.554 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.588 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.718 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.832 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:53.877 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.002 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.095 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.130 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.261 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.365 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.398 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.518 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.616 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.662 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.784 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.878 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:54.912 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.045 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.141 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.176 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.300 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.391 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.424 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.553 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.651 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.695 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 4 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.831 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.942 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:55.978 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.166 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.261 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.295 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.419 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.515 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.549 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.669 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.773 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.814 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:56.969 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.063 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.097 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.217 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.308 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.342 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.472 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.566 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.602 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.727 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.824 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.859 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:57.980 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.078 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.115 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.252 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.360 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.401 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.552 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.650 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.685 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.860 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:58.986 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.019 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.137 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.247 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.289 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.410 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.503 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.538 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.665 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.791 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.834 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:06:59.973 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:07:00.091 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:07:00.131 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:07:00.319 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:08:27.193 CrudRepository.save | UserID: N/A | Args: (User$HibernateProxy$JPON6LzE) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:27.497 CrudRepository.save | UserID: N/A | Args: (User$HibernateProxy$JPON6LzE) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:28.767 CrudRepository.save | UserID: N/A | Args: (Order) | Duration: 3 ms | CPU Load: %.2f%%
2026-06-18 11:08:28.900 CrudRepository.save | UserID: N/A | Args: (Order) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:08:29.580 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:29.594 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:32.583 CrudRepository.save | UserID: N/A | Args: (Invoice) | Duration: 3 ms | CPU Load: %.2f%%
2026-06-18 11:08:32.621 CrudRepository.save | UserID: N/A | Args: (Invoice) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:08:33.017 CrudRepository.save | UserID: N/A | Args: (User$HibernateProxy$JPON6LzE) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:33.643 CrudRepository.save | UserID: N/A | Args: (Order) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:08:33.830 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:35.897 CrudRepository.save | UserID: N/A | Args: (User$HibernateProxy$JPON6LzE) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:35.959 CrudRepository.save | UserID: N/A | Args: (Invoice) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:08:36.001 CrudRepository.save | UserID: N/A | Args: (Order) | Duration: 2 ms | CPU Load: %.2f%%
2026-06-18 11:08:36.054 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:36.231 CrudRepository.save | UserID: N/A | Args: (User$HibernateProxy$JPON6LzE) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:36.287 CrudRepository.save | UserID: N/A | Args: (Order) | Duration: 1 ms | CPU Load: %.2f%%
2026-06-18 11:08:36.326 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:38.105 CrudRepository.save | UserID: N/A | Args: (Invoice) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:08:38.380 CrudRepository.save | UserID: N/A | Args: (Invoice) | Duration: 0 ms | CPU Load: %.2f%%
2026-06-18 11:15:29.309 CrudRepository.save | UserID: N/A | Args: (User) | Duration: 56 ms | CPU Load: 0.00 %
2026-06-18 11:15:29.403 CrudRepository.save | UserID: N/A | Args: (Product) | Duration: 3 ms | CPU Load: 0.00 %
2026-06-18 11:15:29.458 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 17 ms | CPU Load: 0.00 %
2026-06-18 11:16:48.906 CrudRepository.save | UserID: N/A | Args: (User$HibernateProxy$MRfjgy3h) | Duration: 2 ms | CPU Load: 0.00 %
2026-06-18 11:16:49.015 CrudRepository.save | UserID: N/A | Args: (Order) | Duration: 4 ms | CPU Load: 0.49 %
2026-06-18 11:16:49.167 CrudRepository.save | UserID: N/A | Args: (Cart) | Duration: 0 ms | CPU Load: 0.00 %
2026-06-18 11:16:51.223 CrudRepository.save | UserID: N/A | Args: (Invoice) | Duration: 2 ms | CPU Load: 0.00 %
